body;score;nb_replies;stickied;author;id;post_title;post_id;post_link
How could you not love this :P;1;0;False;Anenome5;do9w2hn;Bitcoinity USD $4000 gif;6tcg99;http://i.imgur.com/TKiAJWX.gifv
